Time	Node	AppId	Type	Name	Seqno	HopCount
497.212	C	257	C_Data	/prefix/%FE%01%F6	502	3
497.212	C	257	C_Interest	/prefix/%FE%01%F7	503	0
497.362	P	257	P_Interest	/prefix/%FE%01%F7	503	-1
497.362	P	257	P_Data	/prefix/%FE%01%F7	503	0
497.512	C	257	C_Interest	/prefix/%FE%01%F7	503	0
497.515	C	257	C_Data	/prefix/%FE%01%F7	503	3
497.515	C	257	C_Interest	/prefix/%FE%01%F8	504	0
497.644	P	257	P_GData	/prefix	504	0
497.665	P	257	P_Interest	/prefix/%FE%01%F8	504	-1
497.665	P	257	P_Data	/prefix/%FE%01%F8	504	0
497.815	C	257	C_Interest	/prefix/%FE%01%F8	504	0
497.817	C	257	C_Data	/prefix/%FE%01%F8	504	3
497.817	C	257	C_Interest	/prefix/%FE%01%F9	505	0
